"id","gender","age","province","income","bank","num_products","client_duration","payment","distrn","option","family","lapse_indicator","single_premium","couple_premium","family_premium"
X03797,Female,40,EC,7700.0,Standard,3,0,Debit order,Internal,PrimaryPlus,Single,1,750,1350,2400
X10887,Male,50,NW,,,1,2,,Internal,PrimaryPlus,Couple,1,750,1350,2400
X03805,Female,52,WC,7500.0,Capitec,1,0,Debit order,Broker,PrimaryPlus,Single,0,750,1350,2400
X10889,Male,56,KZN,16400.0,Capitec,3,2,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X03809,Female,45,KZN,51400.0,Standard,4,1,Stop order,Broker,PrimaryPlus,Family,1,750,1350,2400
X03818,Male,45,WC,72600.0,Nedbank,4,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X03823,Female,31,KZN,4200.0,Capitec,7,2,Debit order,Broker,PrimaryPlus,Single,1,750,1350,2400
X03831,Male,48,EC,8500.0,Capitec,9,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X15071,Female,45,NW,7200.0,Capitec,2,1,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X03839,Female,50,WC,13300.0,Capitec,10,3,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X03853,Male,37,MP,13200.0,Capitec,2,0,Debit order,Digital,PrimaryPlus,Single,1,750,1350,2400
X03861,Male,49,WC,22100.0,FNB,1,2,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X03862,Male,42,KZN,14400.0,Standard,6,2,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X03866,Female,42,KZN,4700.0,Capitec,6,3,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X17337,Female,32,MP,6900.0,Standard,1,0,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X03879,Female,52,WC,12200.0,Capitec,7,1,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X03892,Female,39,KZN,20200.0,Capitec,2,0,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X10912,Female,43,NW,19400.0,Capitec,1,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X18495,Male,48,MP,10100.0,Capitec,1,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X03918,Female,44,WC,65400.0,FNB,1,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X17348,Male,46,GP,26700.0,Standard,3,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X18497,Male,35,MP,20400.0,FNB,1,0,Stop order,Broker,PrimaryPlus,Family,1,750,1350,2400
X10926,Female,37,GP,47000.0,Capitec,6,2,Debit order,Broker,PrimaryPlus,Single,0,750,1350,2400
X10933,Male,38,MP,,FNB,1,1,Stop order,Digital,PrimaryPlus,Family,1,750,1350,2400
X10935,Female,48,GP,15700.0,FNB,9,0,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X03961,Female,51,NW,5700.0,Capitec,1,0,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X10947,Female,41,GP,23700.0,Standard,1,0,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X03964,Female,41,GP,,Nedbank,2,4,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X10948,Female,38,EC,31900.0,Nedbank,1,0,Stop order,Broker,PrimaryPlus,Family,1,750,1350,2400
X15117,Male,52,MP,64100.0,Standard,2,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X03981,Male,38,WC,11300.0,Capitec,3,0,Debit order,Broker,PrimaryPlus,Single,0,750,1350,2400
X03983,Male,48,KZN,40500.0,Standard,1,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X15121,Female,39,NC,19900.0,Capitec,4,2,Debit order,Broker,PrimaryPlus,Single,1,750,1350,2400
X04009,Male,44,MP,12300.0,Capitec,2,0,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X00027,Male,49,KZN,25200.0,Nedbank,1,1,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04030,Female,46,GP,7800.0,ABSA,4,0,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X04032,Male,45,GP,17800.0,Nedbank,3,0,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X17360,Female,48,WC,18800.0,FNB,2,2,Stop order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X15133,Female,52,KZN,76800.0,FNB,1,1,Stop order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X04041,Male,49,LP,9200.0,Capitec,1,1,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X04043,Female,47,WC,12400.0,Capitec,4,1,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X15135,Male,46,WC,19800.0,Capitec,3,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04046,Female,49,WC,7500.0,Capitec,5,3,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X04050,Male,44,KZN,15800.0,Nedbank,3,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04053,Female,44,NW,17600.0,Nedbank,4,0,Stop order,Digital,PrimaryPlus,Family,1,750,1350,2400
X04072,Female,43,WC,5400.0,ABSA,1,0,Stop order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04084,Female,43,LP,20800.0,Capitec,3,0,Debit order,Digital,PrimaryPlus,Family,1,750,1350,2400
X04099,Female,53,GP,12800.0,Nedbank,3,2,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04112,Female,46,WC,10300.0,Capitec,7,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04121,Male,53,GP,11200.0,FNB,4,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04122,Male,36,KZN,11800.0,Capitec,4,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X10993,Male,50,EC,42300.0,FNB,1,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04141,Female,38,LP,13900.0,Standard,2,0,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X11002,Male,42,NW,8800.0,FNB,3,5,Stop order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X04147,Female,54,WC,14400.0,FNB,2,0,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X11005,Female,37,GP,41100.0,ABSA,3,1,Debit order,Broker,PrimaryPlus,Single,1,750,1350,2400
X17364,Female,29,KZN,10100.0,Capitec,3,1,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04156,Male,31,GP,6900.0,ABSA,5,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04157,Male,39,KZN,38800.0,Capitec,1,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X15140,Male,45,EC,,Standard,3,0,Debit order,Internal,PrimaryPlus,Single,1,750,1350,2400
X04163,Male,45,WC,,Capitec,10,1,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X04164,Male,50,GP,10800.0,Capitec,1,1,Debit order,Broker,PrimaryPlus,Single,0,750,1350,2400
X04167,Female,36,GP,18400.0,ABSA,2,1,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X04183,Female,41,GP,,FNB,1,1,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04197,Male,48,FS,20300.0,Nedbank,3,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04209,Female,28,GP,11700.0,Capitec,4,0,Debit order,Internal,PrimaryPlus,Single,1,750,1350,2400
X11028,Female,49,GP,22400.0,Capitec,8,3,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04226,Male,43,WC,,Capitec,3,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X18513,Male,53,MP,7600.0,Capitec,4,0,Debit order,Broker,PrimaryPlus,Single,1,750,1350,2400
X04230,Male,64,MP,10300.0,Capitec,1,0,Debit order,Digital,PrimaryPlus,Couple,0,750,1350,2400
X04231,Male,39,WC,16500.0,Capitec,4,2,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X17375,Male,31,EC,,FNB,9,0,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X11046,Female,43,EC,16700.0,Capitec,1,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04258,Male,47,GP,,ABSA,10,0,Stop order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04262,Male,43,GP,22700.0,Capitec,2,2,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X18514,Male,38,KZN,35700.0,FNB,4,0,Stop order,Internal,PrimaryPlus,Family,1,750,1350,2400
X11082,Female,42,GP,,Nedbank,1,0,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X11088,Female,53,EC,10500.0,FNB,7,0,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X04277,Female,38,NC,10100.0,FNB,8,1,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X11100,Male,43,WC,12400.0,Other,1,5,Debit order,Broker,PrimaryPlus,Single,1,750,1350,2400
X04286,Female,52,NC,12100.0,Capitec,9,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X11103,Male,43,KZN,41400.0,FNB,4,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04295,Male,48,EC,40900.0,FNB,1,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04312,Female,47,NW,26800.0,Capitec,2,2,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04316,Male,60,WC,11400.0,Capitec,3,0,Debit order,Digital,PrimaryPlus,Family,0,750,1350,2400
X15198,Male,56,GP,,Capitec,1,1,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X04324,Female,52,MP,9700.0,ABSA,1,0,Debit order,Broker,PrimaryPlus,Single,1,750,1350,2400
X04326,Male,45,MP,10100.0,Capitec,1,0,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X04329,Female,48,GP,23700.0,Standard,2,0,Stop order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X11128,Male,43,KZN,57300.0,Nedbank,1,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04349,Male,40,EC,44800.0,Standard,1,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X15210,Male,42,GP,20300.0,Standard,1,0,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X04361,Male,43,KZN,29000.0,FNB,4,0,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X18530,Female,42,KZN,41700.0,ABSA,1,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X11175,Male,50,LP,92000.0,FNB,2,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04398,Male,40,WC,13100.0,ABSA,2,2,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X04401,Male,49,GP,21100.0,FNB,3,0,Stop order,Digital,PrimaryPlus,Couple,0,750,1350,2400
X11180,Male,50,FS,,,9,1,,Internal,PrimaryPlus,Family,1,750,1350,2400
X04407,Female,46,WC,20100.0,FNB,2,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X19577,Female,50,LP,19100.0,ABSA,2,2,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04436,Male,43,NW,100000.0,FNB,1,0,Stop order,Broker,PrimaryPlus,Family,1,750,1350,2400
X11193,Female,41,NW,16200.0,ABSA,3,0,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X04445,Male,60,WC,,,2,0,,Internal,PrimaryPlus,Couple,0,750,1350,2400
X04447,Male,43,EC,36900.0,ABSA,2,1,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X11200,Male,48,KZN,,ABSA,2,5,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04450,Male,42,KZN,9600.0,Capitec,2,1,Debit order,Internal,PrimaryPlus,Single,0,750,1350,2400
X04454,Male,33,MP,22000.0,Capitec,1,1,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X04456,Male,38,WC,,FNB,1,0,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X15225,Male,40,KZN,12300.0,ABSA,2,1,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X17392,Male,35,KZN,23100.0,ABSA,1,0,Debit order,Broker,PrimaryPlus,Single,1,750,1350,2400
X04475,Male,47,NW,,,4,1,,Internal,PrimaryPlus,Family,0,750,1350,2400
X04480,Female,41,KZN,33400.0,FNB,8,1,Stop order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04481,Male,56,WC,9300.0,FNB,5,0,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X04488,Female,56,GP,45300.0,FNB,6,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X18542,Male,44,FS,28500.0,FNB,6,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04499,Male,47,WC,9900.0,Capitec,1,1,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X11218,Female,24,GP,6200.0,Capitec,1,1,Debit order,Internal,PrimaryPlus,Single,0,750,1350,2400
X11223,Female,31,WC,6600.0,Capitec,1,0,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X04519,Female,42,EC,28000.0,Standard,2,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04521,Female,56,NW,23600.0,FNB,3,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04523,Male,35,WC,10800.0,Capitec,5,1,Debit order,Broker,PrimaryPlus,Single,0,750,1350,2400
X15256,Female,43,GP,10900.0,Capitec,6,1,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04533,Female,47,WC,25400.0,Nedbank,2,1,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X15257,Female,52,GP,19800.0,Capitec,3,1,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X04538,Female,45,KZN,5600.0,FNB,1,3,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X18551,Female,51,GP,23000.0,Capitec,8,1,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04554,Male,33,MP,21300.0,Standard,2,3,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X04559,Female,31,WC,,Capitec,3,5,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X04560,Male,45,GP,36000.0,Nedbank,3,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04566,Female,37,GP,10200.0,ABSA,1,5,Debit order,Broker,PrimaryPlus,Single,0,750,1350,2400
X04569,Female,42,GP,15900.0,Capitec,7,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04573,Male,45,WC,46700.0,ABSA,2,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X17416,Female,36,NC,14300.0,Capitec,1,4,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X04587,Male,49,GP,,Capitec,1,3,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X15284,Male,42,KZN,4800.0,FNB,4,0,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X18557,Male,50,MP,7700.0,Standard,2,0,Debit order,Broker,PrimaryPlus,Single,1,750,1350,2400
X04593,Male,42,EC,28000.0,Standard,2,0,Debit order,Digital,PrimaryPlus,Family,1,750,1350,2400
X11269,Female,47,GP,29500.0,ABSA,1,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X15298,Female,41,WC,11800.0,Capitec,1,1,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04609,Male,32,KZN,12300.0,Capitec,5,0,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X15305,Female,46,FS,9400.0,Capitec,1,2,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X00195,Male,45,GP,47700.0,ABSA,1,0,Stop order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04627,Male,35,MP,50200.0,FNB,2,1,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X15310,Male,55,GP,40800.0,FNB,4,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X15313,Male,44,MP,,FNB,3,2,Stop order,Broker,PrimaryPlus,Family,1,750,1350,2400
X18560,Male,52,GP,31600.0,Standard,1,3,Stop order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X15320,Male,52,MP,10200.0,ABSA,1,2,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X04657,Male,60,GP,8200.0,Capitec,5,0,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X11334,Male,51,NW,39900.0,ABSA,5,0,Stop order,Internal,PrimaryPlus,Family,1,750,1350,2400
X15324,Male,50,GP,8400.0,Capitec,1,0,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X11337,Male,52,LP,13300.0,Standard,1,1,Debit order,Digital,PrimaryPlus,Couple,0,750,1350,2400
X04666,Male,48,GP,,FNB,3,0,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X17421,Female,46,KZN,4500.0,Nedbank,2,0,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X11362,Female,42,LP,,,2,0,,Broker,PrimaryPlus,Family,1,750,1350,2400
X17422,Male,47,WC,10300.0,Capitec,5,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X15331,Female,35,GP,,Capitec,2,1,Debit order,Digital,PrimaryPlus,Couple,0,750,1350,2400
X11384,Female,40,GP,22800.0,ABSA,1,1,Stop order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X04712,Female,50,GP,21900.0,FNB,5,2,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X04717,Female,50,KZN,22000.0,FNB,9,1,Stop order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04718,Male,47,EC,15600.0,Capitec,8,3,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X11396,Male,43,GP,40000.0,Capitec,6,5,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X04736,Female,44,GP,24000.0,Capitec,4,0,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X04744,Female,45,WC,12100.0,ABSA,3,0,Debit order,Internal,PrimaryPlus,Single,0,750,1350,2400
X11409,Female,45,WC,12900.0,ABSA,5,3,Debit order,Internal,PrimaryPlus,Single,1,750,1350,2400
X17425,Male,36,WC,20200.0,FNB,5,0,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X04765,Male,37,GP,7000.0,Standard,8,0,Debit order,Broker,PrimaryPlus,Single,1,750,1350,2400
X15340,Female,42,GP,8400.0,Capitec,2,1,Debit order,Brooker,PrimaryPlus,Family,0,750,1350,2400
X04771,Male,51,GP,11400.0,Other,2,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X04772,Female,45,WC,24300.0,Capitec,3,0,Debit order,Digital,PrimaryPlus,Family,0,750,1350,2400
X18570,Male,44,MP,26100.0,ABSA,1,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04780,Female,52,FS,95500.0,FNB,1,0,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X11420,Female,45,LP,24200.0,ABSA,3,1,Debit order,Digital,PrimaryPlus,Family,1,750,1350,2400
X04791,Male,52,MP,11200.0,Capitec,1,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X17431,Female,38,KZN,680000.0,ABSA,1,3,Debit order,Internal,PrimaryPlus,Single,0,750,1350,2400
X04798,Male,41,EC,80400.0,Nedbank,2,1,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X18576,Male,37,MP,11800.0,ABSA,1,0,Debit order,Internal,PrimaryPlus,Single,1,750,1350,2400
X04821,Female,43,WC,,Capitec,1,4,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X04829,Male,53,WC,6400.0,ABSA,4,0,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X04835,Male,46,EC,12900.0,Nedbank,3,1,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X04842,Male,40,WC,5300.0,Nedbank,1,0,Debit order,Broker,PrimaryPlus,Couple,0,750,1350,2400
X04851,Male,43,KZN,17600.0,Capitec,1,2,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04853,Female,38,KZN,13100.0,Standard,5,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X11444,Female,55,GP,21400.0,ABSA,2,0,Stop order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X18578,Female,44,GP,23300.0,ABSA,5,1,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X15373,Female,47,MP,18300.0,ABSA,5,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X19232,Male,47,FS,31900.0,ABSA,5,2,Debit order,Broker,PrimaryPlus,Family,0,750,1350,2400
X11467,Male,44,WC,70500.0,Nedbank,2,0,Stop order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04882,Female,41,WC,,Standard,3,1,Stop order,Broker,PrimaryPlus,Family,0,750,1350,2400
X11468,Male,61,GP,67200.0,ABSA,1,0,Stop order,Internal,PrimaryPlus,Family,1,750,1350,2400
X11474,Male,39,WC,34000.0,Capitec,1,2,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04893,Male,56,EC,11000.0,Capitec,2,0,Debit order,Internal,PrimaryPlus,Single,1,750,1350,2400
X15397,Male,48,KZN,13700.0,Capitec,6,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X15403,Male,37,WC,,,10,1,,Broker,PrimaryPlus,Family,1,750,1350,2400
X04940,Female,48,KZN,27800.0,FNB,6,0,Stop order,Broker,PrimaryPlus,Family,0,750,1350,2400
X11506,Male,57,GP,52600.0,FNB,10,3,Stop order,Digital,PrimaryPlus,Family,1,750,1350,2400
X04952,Female,42,WC,19000.0,ABSA,1,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X04955,Male,50,LP,6000.0,Standard,2,0,Debit order,Digital,PrimaryPlus,Couple,0,750,1350,2400
X11514,Female,48,GP,14200.0,FNB,4,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X11519,Female,42,NW,10600.0,Capitec,1,0,Debit order,Digital,PrimaryPlus,Couple,1,750,1350,2400
X15416,Male,57,NC,31700.0,Standard,5,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X11523,Male,44,WC,21900.0,Capitec,4,1,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X17464,Female,43,GP,,FNB,4,1,Stop order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X15421,Male,24,MP,7400.0,Capitec,1,1,Debit order,Internal,PrimaryPlus,Single,1,750,1350,2400
X05008,Female,39,NC,9900.0,Standard,3,0,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X05019,Female,42,WC,25900.0,FNB,2,1,Stop order,Internal,PrimaryPlus,Family,0,750,1350,2400
X05021,Female,40,NW,8400.0,Capitec,4,3,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X15424,Female,42,KZN,17100.0,Standard,1,1,Debit order,Broker,PrimaryPlus,Single,0,750,1350,2400
X05033,Female,59,WC,15200.0,Capitec,3,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X05041,Male,45,NC,,Standard,4,1,Debit order,Internal,PrimaryPlus,Family,1,750,1350,2400
X17474,Male,43,NW,,Capitec,4,1,Debit order,Internal,PrimaryPlus,Couple,1,750,1350,2400
X05044,Female,54,GP,26800.0,FNB,5,1,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X05060,Male,45,KZN,14500.0,ABSA,1,0,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X11562,Female,41,LP,25100.0,Capitec,5,1,Debit order,Broker,PrimaryPlus,Family,1,750,1350,2400
X17485,Male,54,KZN,21400.0,ABSA,1,5,Stop order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X05067,Male,47,WC,15000.0,Nedbank,1,0,Debit order,Broker,PrimaryPlus,Couple,1,750,1350,2400
X05073,Male,47,MP,15500.0,Capitec,3,0,Debit order,Internal,PrimaryPlus,Couple,0,750,1350,2400
X05091,Male,30,WC,,FNB,1,0,Debit order,Internal,PrimaryPlus,Family,0,750,1350,2400
X11582,Male,51,WC,6400.0,ABSA,2,0,Stop order,Broker,PrimaryPlus,Single,1,750,1350,2400
X15435,Female,42,WC,3600.0,FNB,2,1,Debit order,Broker,PrimaryPlus,Single,0,750,1350,2400
X13077,Female,41,GP,30700.0,Standard,2,0,Debit order,Broker,Tot!lHe!lth,Single,0,,,
X03895,Female,20,KZN,,Capitec,1,2,Debit order,Internal,Tot!lHe!lth,Single,1,,,
X13175,Male,40,EC,57800.0,FNB,8,1,Stop order,Broker,Tot!lHe!lth,Family,1,,,
X03825,Male,45,GP,27400.0,,2,1,,Broker,Tot!lHe!lth,Single,0,,,
X03137,Female,37,KZN,,Standard,1,1,Debit order,Internal,TotalHealth,Single,0,1900,3240,5760
X08128,Female,40,NW,31500.0,ABSA,5,0,Stop order,Broker,TotalHealth,Single,1,1900,3240,5760
X05002,Female,47,GP,13400.0,Capitec,1,0,Debit order,Internal,TotalHealth,Single,0,1900,3240,5760
X00490,Male,48,NW,13700.0,Capitec,3,2,Debit order,Internal,TotalHealth,Single,1,1900,3240,5760
X16013,Female,35,GP,44600.0,Other,7,2,Debit order,Broker,TotalHealth,Single,0,1900,3240,5760
X00502,Male,29,WC,,Capitec,3,2,Debit order,Internal,TotalHealth,Single,0,1900,3240,5760
X03153,Female,52,KZN,68100.0,Nedbank,1,1,Debit order,Digital,TotalHealth,Family,0,1900,3240,5760
X07100,Female,54,NC,78200.0,ABSA,1,0,Stop order,Broker,TotalHealth,Family,1,1900,3240,5760
X13229,Male,46,GP,19500.0,Standard,3,1,Debit order,Broker,TotalHealth,Single,1,1900,3240,5760
X13976,Male,53,EC,78800.0,Standard,1,1,Stop order,Internal,TotalHealth,Couple,0,1900,3240,5760
X00101,Male,39,WC,42000.0,FNB,5,0,Stop order,Broker,TotalHealth,Family,1,1900,3240,5760
X13977,Female,48,GP,42300.0,FNB,2,0,Stop order,Broker,TotalHealth,Couple,1,1900,3240,5760
X15427,Male,41,WC,35900.0,Nedbank,2,1,Debit order,Broker,TotalHealth,Family,1,1900,3240,5760
X13395,Male,43,FS,24900.0,Capitec,3,0,Debit order,Internal,TotalHealth,Couple,0,1900,3240,5760
X05042,Female,59,GP,19300.0,FNB,3,4,Debit order,Broker,TotalHealth,Family,0,1900,3240,5760
X03203,Male,44,EC,64600.0,Nedbank,3,5,Stop order,Broker,TotalHealth,Family,1,1900,3240,5760
X06291,Female,39,WC,76800.0,Standard,5,1,Stop order,Broker,TotalHealth,Family,0,1900,3240,5760
X12647,Female,48,MP,47100.0,ABSA,3,5,Debit order,Broker,TotalHealth,Family,1,1900,3240,5760
X10596,Female,39,LP,31900.0,Capitec,1,2,Debit order,Broker,TotalHealth,Couple,1,1900,3240,5760
X11558,Male,58,NC,27400.0,Nedbank,1,0,Stop order,Broker,TotalHealth,Single,0,1900,3240,5760
X15432,Female,45,EC,45100.0,Standard,2,0,Debit order,Broker,TotalHealth,Family,1,1900,3240,5760
X16345,Female,29,MP,14100.0,Capitec,2,1,Debit order,Broker,TotalHealth,Single,1,1900,3240,5760
X00563,Female,40,MP,25800.0,FNB,2,0,Debit order,Broker,TotalHealth,Couple,1,1900,3240,5760
X14000,Male,52,KZN,78800.0,Nedbank,2,1,Debit order,Digital,TotalHealth,Couple,1,1900,3240,5760
