id,gender,age,province,income,bank,num_products,client_duration,payment,distrn
X01516,M,45,MP,29000.0,FNB,4,0,Debit order,Broker
X01517,Female,44,GP,24400.0,ABSA,2,1,Debit order,Internal
X01518,Female,52,WC,8400.0,FNB,4,0,Debit order,Broker
X01519,F,51,NC,9200.0,Capitec,1,1,Debit order,Broker
X01520,F,45,WC,5000.0,Capitec,3,5,Debit order,Broker
X01521,F,37,KZN,,Capitec,5,1,Debit order,Internal
X01522,F,47,LP,2800.0,Capitec,6,1,Debit order,Digital
X01523,F,42,WC,17100.0,FNB,1,1,Debit order,Digital
X01524,F,49,NW,4500.0,Capitec,2,0,Debit order,Broker
X01525,F,45,FS,58700.0,ABSA,1,0,Stop order,Broker
X01526,M,36,EC,32700.0,FNB,3,2,Stop order,Broker
X01527,M,56,GP,6500.0,FNB,3,2,Debit order,Broker
X01528,F,50,EC,30100.0,FNB,6,2,Stop order,Broker
X01529,F,38,LP,,Standard,3,0,Stop order,Internal
X01530,F,42,GP,5400.0,Capitec,2,1,Debit order,Broker
X01531,F,49,KZN,27100.0,Nedbank,1,2,Debit order,Broker
X01532,F,43,LP,17200.0,FNB,3,1,Debit order,Broker
X01533,F,35,KZN,10700.0,Capitec,1,2,Debit order,Broker
X01534,M,45,KZN,29400.0,Capitec,2,3,Debit order,Broker
X01535,M,50,WC,12900.0,FNB,3,1,Debit order,Internal
X01536,Male,42,WC,10400.0,Nedbank,10,1,Debit order,Internal
X01537,M,47,GP,14500.0,Standard,2,0,Debit order,Digital
X01538,F,43,WC,10600.0,Capitec,1,0,Debit order,Digital
X01539,Female,41,KZN,,FNB,5,0,Debit order,Broker
X01540,F,33,MP,4000.0,FNB,8,0,Debit order,Broker
X01541,F,43,EC,3900.0,Standard,1,0,Debit order,Broker
X01542,M,47,FS,31900.0,FNB,3,3,Debit order,Broker
X01543,F,46,GP,21300.0,Capitec,2,3,Debit order,Broker
X01544,M,48,KZN,47400.0,Nedbank,9,0,Debit order,Internal
X01545,M,52,MP,11900.0,Capitec,1,1,Debit order,Broker
X01546,M,43,EC,23100.0,Standard,1,1,Debit order,Internal
X01547,M,54,KZN,18000.0,Capitec,1,0,Debit order,Broker
X01548,F,35,FS,13200.0,Nedbank,6,2,Debit order,Internal
X01549,M,59,KZN,9200.0,Capitec,1,0,Debit order,Broker
X01550,F,51,MP,7700.0,Capitec,3,2,Debit order,Internal
X01551,M,59,WC,,FNB,1,1,Debit order,Broker
X01552,Male,43,NW,20700.0,Nedbank,1,0,Debit order,Broker
X01553,M,32,KZN,57600.0,Nedbank,4,0,Stop order,Internal
X01554,F,37,WC,9300.0,Capitec,2,0,Debit order,Broker
X01555,M,55,NW,4500.0,Capitec,1,0,Debit order,Broker
X01556,M,43,WC,22700.0,FNB,10,5,Debit order,Internal
X01557,F,24,WC,,Standard,2,0,Debit order,Broker
X01558,M,43,LP,14500.0,FNB,4,2,Debit order,Internal
X01559,Male,45,KZN,41300.0,FNB,4,0,Debit order,Broker
X01560,M,39,MP,6000.0,Capitec,10,0,Debit order,Broker
X01561,M,41,EC,2700.0,ABSA,2,2,Stop order,Internal
X01562,F,56,FS,5100.0,ABSA,4,2,Debit order,Internal
X01563,F,42,FS,11200.0,Standard,2,4,Debit order,Broker
X01564,M,45,WC,5200.0,FNB,4,3,Stop order,Internal
X01565,F,43,KZN,9600.0,ABSA,3,0,Debit order,Internal
X01566,M,43,EC,20100.0,Standard,1,0,Debit order,Internal
X01567,F,38,KZN,16800.0,Nedbank,1,1,Debit order,Broker
X01568,Male,42,KZN,7000.0,Capitec,5,0,Debit order,Broker
X01569,F,56,NC,7500.0,Nedbank,3,0,Stop order,Broker
X01570,F,37,WC,,ABSA,3,1,Debit order,Broker
X01571,M,32,WC,8900.0,Capitec,1,0,Debit order,Broker
X01572,M,38,EC,11700.0,FNB,6,3,Stop order,Broker
X01573,F,47,KZN,20700.0,FNB,3,1,Debit order,Internal
X01574,F,49,LP,10600.0,FNB,3,0,Debit order,Internal
X01575,M,51,EC,,Capitec,3,1,Debit order,Broker
X01576,M,34,LP,4800.0,ABSA,1,0,Debit order,Internal
X01577,F,48,LP,8100.0,Nedbank,8,0,Stop order,Internal
X01578,M,58,KZN,11700.0,ABSA,3,2,Debit order,Broker
X01579,M,52,LP,5900.0,FNB,1,1,Debit order,Broker
X01580,F,40,KZN,18500.0,Capitec,6,0,Debit order,Internal
X01581,F,41,GP,3900.0,Capitec,2,0,Debit order,Internal
X01582,M,41,KZN,42800.0,FNB,6,1,Debit order,Broker
X01583,M,47,KZN,25900.0,Capitec,6,0,Debit order,Broker
X01584,M,55,FS,4400.0,Capitec,2,1,Debit order,Internal
X01585,M,48,KZN,14800.0,Capitec,2,1,Debit order,Internal
X01586,Male,52,GP,45900.0,FNB,1,5,Debit order,Broker
X01587,Male,50,WC,8200.0,ABSA,1,1,Debit order,Broker
X01588,M,53,EC,12200.0,Capitec,2,1,Debit order,Broker
X01589,M,58,GP,18400.0,Capitec,2,0,Debit order,Internal
X01590,Female,34,GP,18800.0,Nedbank,2,0,Debit order,Internal
X01591,M,60,EC,14600.0,Standard,2,2,Debit order,Internal
X01592,F,58,NW,21800.0,Capitec,1,0,Debit order,Broker
X01593,F,39,KZN,14300.0,Nedbank,1,2,Debit order,Digital
X01594,M,46,WC,5600.0,Standard,1,4,Debit order,Internal
X01595,F,35,GP,35900.0,FNB,1,0,Debit order,Internal
X01596,F,45,NW,21600.0,Capitec,2,0,Debit order,Broker
X01597,F,43,GP,6900.0,FNB,2,1,Debit order,Internal
X01598,F,35,WC,,FNB,2,1,Debit order,Digital
X01599,F,48,GP,49500.0,FNB,2,4,Debit order,Broker
X01600,F,51,NW,11100.0,Capitec,1,2,Debit order,Digital
X01601,F,47,WC,3700.0,FNB,1,0,Debit order,Internal
X01602,M,55,NC,70000.0,FNB,6,1,Debit order,Broker
X01603,F,41,WC,2500.0,Capitec,1,0,Debit order,Internal
X01604,F,42,WC,40000.0,Nedbank,2,0,Debit order,Internal
X01605,M,48,WC,2100.0,Standard,1,0,Debit order,Broker
X01606,M,39,GP,18900.0,FNB,1,0,Stop order,Digital
X01607,M,35,NW,2800.0,FNB,3,1,Stop order,Broker
X01608,Female,43,EC,3700.0,FNB,1,0,Stop order,Internal
X01609,F,49,WC,9800.0,Standard,1,0,Debit order,Internal
X01610,M,46,EC,13700.0,ABSA,1,2,Debit order,Internal
X01611,M,38,WC,9300.0,FNB,4,0,Debit order,Digital
X01612,M,52,WC,72200.0,ABSA,2,1,Debit order,Broker
X01613,M,38,WC,34400.0,ABSA,6,0,Debit order,Broker
X01614,M,50,KZN,7100.0,Capitec,1,2,Debit order,Broker
X01615,M,47,WC,26700.0,ABSA,1,0,Debit order,Internal
X01616,M,49,GP,47200.0,Capitec,6,0,Debit order,Internal
X01617,M,47,MP,,Capitec,2,2,Debit order,Internal
X01618,M,48,WC,62100.0,ABSA,3,0,Debit order,Broker
X01619,Male,48,KZN,8500.0,Capitec,3,1,Debit order,Broker
X01620,M,66,LP,22900.0,Capitec,2,1,Debit order,Internal
X01621,F,50,KZN,2900.0,Capitec,4,1,Debit order,Broker
X01622,M,40,MP,15300.0,FNB,1,2,Debit order,Internal
X01623,M,47,KZN,20100.0,FNB,3,0,Debit order,Broker
X01624,M,51,FS,2100.0,FNB,1,1,Debit order,Internal
X01625,M,43,WC,9200.0,ABSA,10,1,Debit order,Internal
X01626,F,53,GP,19500.0,Other,3,0,Debit order,Internal
X01627,M,51,NC,84200.0,ABSA,1,1,Stop order,Broker
X01628,M,47,MP,2900.0,ABSA,3,0,Debit order,Broker
X01629,M,58,EC,6700.0,Standard,3,1,Debit order,Broker
X01630,M,59,EC,,Standard,2,2,Stop order,Internal
X01631,M,62,FS,42700.0,FNB,1,1,Debit order,Broker
X01632,F,44,GP,10000.0,Capitec,2,0,Debit order,Broker
X01633,M,49,GP,6900.0,Standard,2,2,Debit order,Internal
X01634,F,43,KZN,27700.0,ABSA,2,1,Debit order,Broker
X01635,F,28,FS,15900.0,Capitec,1,1,Debit order,Broker
X01636,M,50,LP,9500.0,FNB,1,0,Debit order,Broker
X01637,Female,45,EC,13100.0,Capitec,1,0,Debit order,Internal
X01638,F,35,KZN,9700.0,FNB,5,0,Debit order,Broker
X01639,M,46,GP,13500.0,FNB,2,0,Debit order,Internal
X01640,F,36,WC,3700.0,Capitec,5,1,Debit order,Internal
X01641,M,35,KZN,9500.0,ABSA,7,1,Stop order,Internal
X01642,F,50,NC,9100.0,Capitec,5,0,Debit order,Internal
X01643,M,39,EC,3000.0,Capitec,4,0,Debit order,Broker
X01644,F,38,GP,4400.0,Capitec,2,0,Debit order,Broker
X01645,F,34,GP,47700.0,Standard,2,0,Stop order,Broker
X01646,M,49,GP,36900.0,Standard,6,0,Stop order,Broker
X01647,M,42,WC,74700.0,Standard,1,0,Debit order,Broker
X01648,Male,63,GP,9700.0,Capitec,2,1,Debit order,Internal
X01649,M,51,WC,25100.0,Standard,2,2,Debit order,Broker
X01650,F,46,MP,2300.0,Capitec,3,1,Debit order,Broker
X01651,M,41,EC,29200.0,FNB,1,4,Debit order,Digital
X01652,M,29,WC,4700.0,Capitec,3,0,Debit order,Broker
X01653,M,47,EC,46900.0,FNB,3,5,Debit order,Broker
X01654,F,39,NW,7900.0,ABSA,3,1,Debit order,Broker
X01655,M,52,WC,9000.0,Capitec,7,1,Debit order,Broker
X01656,F,44,KZN,7600.0,ABSA,1,0,Stop order,Broker
X01657,M,48,GP,13700.0,Capitec,2,1,Debit order,Broker
X01658,M,47,KZN,23600.0,Capitec,1,0,Debit order,Broker
X01659,F,45,WC,26700.0,ABSA,1,0,Debit order,Internal
X01660,M,39,WC,57700.0,Other,4,2,Debit order,Broker
X01661,F,35,KZN,9600.0,ABSA,7,5,Debit order,Broker
X01662,M,39,KZN,34100.0,FNB,1,5,Debit order,Broker
X01663,M,53,KZN,2800.0,Capitec,5,1,Debit order,Internal
X01664,M,48,WC,41600.0,ABSA,10,0,Stop order,Broker
X01665,M,40,KZN,34600.0,ABSA,4,0,Debit order,Broker
X01666,M,50,WC,47200.0,Nedbank,1,1,Stop order,Broker
X01667,M,39,WC,10300.0,Nedbank,3,0,Debit order,Digital
X01668,F,52,WC,5200.0,FNB,1,0,Debit order,Internal
X01669,F,46,KZN,,ABSA,2,0,Debit order,Digital
X01670,Female,44,FS,23100.0,FNB,1,1,Stop order,Internal
X01671,M,45,KZN,,,4,1,,Broker
X01672,F,40,WC,4500.0,Nedbank,2,1,Debit order,Internal
X01673,M,47,GP,4800.0,Capitec,1,0,Debit order,Broker
X01674,F,36,MP,4800.0,Capitec,1,2,Debit order,Internal
X01675,M,40,GP,35200.0,FNB,2,0,Debit order,Broker
X01676,M,58,WC,4700.0,ABSA,3,0,Debit order,Digital
X01677,M,43,GP,5300.0,Capitec,2,1,Debit order,Broker
X01678,Male,62,EC,35500.0,Capitec,2,1,Debit order,Broker
X01679,F,39,FS,17400.0,Capitec,2,0,Debit order,Internal
X01680,F,47,LP,25200.0,ABSA,4,2,Debit order,Broker
X01681,Male,49,GP,45600.0,Nedbank,1,2,Debit order,Internal
X01682,M,44,NW,10200.0,FNB,1,0,Debit order,Internal
X01683,F,47,GP,8400.0,FNB,4,0,Debit order,Internal
X01684,F,36,KZN,12200.0,ABSA,3,0,Debit order,Internal
X01685,F,34,KZN,12800.0,Capitec,2,2,Debit order,Broker
X01686,M,48,WC,5200.0,FNB,2,1,Stop order,Internal
X01687,F,49,KZN,3200.0,Standard,3,0,Debit order,Broker
X01688,M,44,EC,24200.0,ABSA,4,0,Debit order,Internal
X01689,M,35,WC,,ABSA,2,0,Stop order,Broker
X01690,M,50,MP,30300.0,Capitec,3,2,Debit order,Broker
X01691,M,40,LP,,Standard,7,0,Debit order,Internal
X01692,M,31,GP,40700.0,ABSA,1,1,Stop order,Broker
X01693,M,59,WC,48700.0,Nedbank,2,0,Debit order,Broker
X01694,F,40,LP,16000.0,Capitec,4,1,Debit order,Internal
X01695,M,40,GP,5500.0,Capitec,1,0,Debit order,Broker
X01696,F,33,WC,7100.0,Nedbank,9,0,Debit order,Digital
X01697,M,45,WC,50300.0,ABSA,1,2,Debit order,Internal
X01698,M,37,GP,17200.0,ABSA,1,1,Debit order,Internal
X01699,M,37,EC,27000.0,FNB,1,4,Debit order,Internal
X01700,M,58,KZN,16600.0,Capitec,3,2,Debit order,Broker
X01701,M,40,FS,,,1,2,,Broker
X01702,F,36,KZN,10900.0,ABSA,7,0,Debit order,Internal
X01703,F,40,EC,13800.0,FNB,6,2,Stop order,Broker
X01704,Female,38,NW,14300.0,Capitec,10,1,Debit order,Broker
X01705,Male,51,GP,7800.0,Capitec,3,0,Debit order,Internal
X01706,F,51,GP,50700.0,Nedbank,1,0,Debit order,Broker
X01707,Male,52,GP,52600.0,Standard,4,3,Debit order,Broker
X01708,M,42,KZN,3700.0,Nedbank,5,3,Debit order,Broker
X01709,Male,44,KZN,,Capitec,1,2,Debit order,Broker
X01710,M,51,FS,11500.0,Capitec,1,1,Debit order,Broker
X01711,F,48,GP,54200.0,FNB,4,1,Debit order,Internal
X01712,M,55,GP,27100.0,ABSA,3,0,Stop order,Internal
X01713,Male,56,EC,9400.0,Capitec,1,0,Debit order,Broker
X01714,M,49,GP,39600.0,FNB,2,1,Stop order,Broker
X01715,M,50,FS,,FNB,1,3,Stop order,Broker
X01716,M,56,WC,33800.0,Standard,1,1,Stop order,Broker
X01717,M,49,WC,68900.0,FNB,2,0,Debit order,Broker
X01718,M,48,NW,83400.0,FNB,3,0,Stop order,Broker
X01719,M,36,WC,14700.0,FNB,3,0,Debit order,Internal
X01720,F,52,WC,38300.0,Standard,3,1,Debit order,Digital
X01721,F,42,MP,9800.0,ABSA,2,0,Debit order,Internal
X01722,F,41,GP,4200.0,Capitec,1,2,Debit order,Broker
X01723,M,72,WC,,Other,2,2,Stop order,Broker
X01724,F,40,EC,40500.0,ABSA,7,0,Stop order,Internal
X01725,F,44,KZN,25500.0,FNB,4,1,Debit order,Broker
X01726,M,48,GP,6300.0,Capitec,2,1,Debit order,Broker
X01727,M,42,WC,8300.0,FNB,4,0,Debit order,Internal
X01728,F,48,KZN,4900.0,FNB,6,2,Debit order,Broker
X01729,Female,44,LP,11600.0,Nedbank,1,0,Debit order,Broker
X01730,M,50,MP,3200.0,Nedbank,9,0,Stop order,Internal
X01731,M,57,GP,14000.0,ABSA,4,0,Debit order,Internal
X01732,F,42,EC,10400.0,Capitec,1,1,Debit order,Broker
X01733,M,51,MP,6000.0,Capitec,2,1,Debit order,Broker
X01734,F,51,NW,22500.0,Standard,1,0,Debit order,Broker
X01735,M,36,GP,6700.0,Capitec,2,0,Debit order,Digital
X01736,F,40,MP,,,1,0,,Internal
X01737,M,47,FS,,,2,0,,Broker
X01738,M,59,WC,8600.0,Standard,1,1,Stop order,Broker
X01739,F,40,WC,20600.0,FNB,1,0,Debit order,Internal
X01740,F,47,KZN,20400.0,FNB,7,1,Debit order,Broker
X01741,M,42,EC,23700.0,ABSA,4,0,Debit order,Internal
X01742,M,41,WC,3100.0,Capitec,2,0,Debit order,Broker
X01743,M,44,LP,57200.0,FNB,3,0,Debit order,Internal
X01744,F,42,LP,30500.0,Capitec,3,1,Debit order,Broker
X01745,F,31,WC,18900.0,FNB,3,2,Debit order,Broker
X01746,M,53,WC,32900.0,FNB,1,0,Debit order,Broker
X01747,M,40,GP,5900.0,ABSA,6,0,Debit order,Broker
X01748,M,47,KZN,5900.0,Capitec,1,0,Debit order,Broker
X01749,M,36,WC,32500.0,Nedbank,2,1,Stop order,Internal
X01750,M,46,GP,39800.0,Standard,1,2,Debit order,Broker
X01751,F,50,KZN,7700.0,Standard,3,0,Stop order,Broker
X01752,F,42,EC,3800.0,Nedbank,1,0,Stop order,Internal
X01753,F,44,WC,2300.0,Other,2,0,Stop order,Broker
X01754,M,51,GP,26100.0,Standard,1,0,Stop order,Broker
X01755,F,40,MP,11400.0,Capitec,1,2,Debit order,Internal
X01756,M,39,WC,18600.0,Nedbank,9,0,Debit order,Broker
X01757,M,42,KZN,6100.0,Capitec,2,0,Debit order,Internal
X01758,F,40,GP,3700.0,Capitec,1,4,Debit order,Broker
X01759,F,45,WC,19000.0,FNB,2,3,Debit order,Broker
X01760,M,58,KZN,36700.0,ABSA,6,1,Debit order,Broker
X01761,M,46,GP,11000.0,ABSA,4,0,Debit order,Internal
X01762,M,37,FS,27400.0,FNB,3,2,Debit order,Internal
X01763,Female,42,GP,5200.0,Capitec,3,0,Debit order,Broker
X01764,F,38,GP,2800.0,FNB,3,2,Debit order,Internal
X01765,F,40,KZN,10400.0,Capitec,1,1,Debit order,Broker
X01766,M,44,MP,18800.0,ABSA,2,0,Debit order,Internal
X01767,M,45,KZN,12600.0,Capitec,1,1,Debit order,Broker
X01768,Male,42,GP,5900.0,Standard,1,0,Debit order,Broker
X01769,F,41,KZN,18200.0,ABSA,1,1,Debit order,Internal
X01770,F,44,WC,29800.0,Capitec,2,1,Debit order,Broker
X01771,Female,43,NC,12700.0,FNB,1,0,Debit order,Broker
X01772,M,43,EC,25500.0,Capitec,1,0,Debit order,Broker
X01773,Male,43,KZN,27000.0,FNB,7,2,Stop order,Broker
X01774,M,46,FS,,Other,10,0,Debit order,Broker
X01775,M,49,NW,19900.0,Capitec,2,3,Debit order,Internal
X01776,F,42,FS,18300.0,ABSA,2,1,Debit order,Broker
X01777,M,59,MP,39800.0,Standard,2,1,Debit order,Broker
X01778,F,38,EC,7200.0,Capitec,2,1,Debit order,Internal
X01779,M,59,MP,71600.0,Standard,3,1,Debit order,Broker
X01780,F,45,MP,11000.0,ABSA,5,4,Debit order,Broker
X01781,F,38,WC,13300.0,ABSA,3,1,Debit order,Internal
X01782,F,46,WC,13900.0,Standard,2,0,Debit order,Broker
X01783,F,36,KZN,,,4,0,,Internal
X01784,M,43,EC,36000.0,FNB,1,2,Debit order,Broker
X01785,F,49,GP,12600.0,Standard,2,0,Debit order,Broker
X01786,M,56,WC,3600.0,Capitec,3,1,Debit order,Broker
X01787,M,42,KZN,3200.0,Capitec,8,0,Debit order,Broker
X01788,F,28,FS,7700.0,Capitec,3,0,Debit order,Broker
X01789,F,52,WC,19000.0,Standard,4,0,Debit order,Internal
X01790,M,54,GP,26700.0,ABSA,1,5,Debit order,Broker
X01791,M,49,GP,9900.0,ABSA,5,2,Debit order,Broker
X01792,F,44,EC,23700.0,Capitec,2,1,Debit order,Broker
X01793,F,39,KZN,2500.0,Capitec,2,1,Debit order,Internal
X01794,M,52,WC,42400.0,ABSA,1,2,Debit order,Broker
X01795,Female,40,GP,3700.0,ABSA,4,2,Debit order,Broker
X01796,F,48,GP,2300.0,Nedbank,1,4,Debit order,Internal
X01797,F,47,GP,14900.0,Capitec,6,0,Debit order,Broker
X01798,M,44,GP,14600.0,Nedbank,1,1,Debit order,Digital
X01799,F,45,GP,7400.0,Capitec,3,0,Debit order,Internal
X01800,M,41,WC,30900.0,FNB,1,2,Debit order,Broker
X01801,Male,36,KZN,25600.0,FNB,2,1,Debit order,Broker
X01802,M,41,GP,12900.0,ABSA,1,3,Debit order,Internal
X01803,F,43,KZN,5100.0,Other,2,4,Debit order,Internal
X01804,Male,40,GP,8100.0,Capitec,2,0,Debit order,Broker
X01805,M,42,MP,3900.0,Capitec,1,1,Debit order,Digital
X01806,F,43,KZN,4600.0,FNB,1,1,Stop order,Broker
X01807,F,36,MP,44000.0,ABSA,4,1,Debit order,Broker
X01808,M,48,KZN,5800.0,Capitec,4,0,Debit order,Broker
X01809,M,52,WC,,FNB,4,0,Stop order,Broker
X01810,M,45,KZN,8300.0,Capitec,5,0,Debit order,Internal
X01811,Male,48,WC,8200.0,Capitec,2,1,Debit order,Internal
X01812,Male,61,WC,3400.0,Capitec,3,0,Debit order,Internal
X01813,Male,54,KZN,8100.0,Other,2,1,Debit order,Broker
X01814,F,43,GP,5600.0,Capitec,7,1,Debit order,Broker
X01815,M,36,KZN,2700.0,Capitec,1,0,Debit order,Broker
X01816,Female,48,GP,7100.0,Capitec,3,1,Debit order,Internal
X01817,M,51,GP,4900.0,Standard,1,1,Stop order,Internal
X01818,F,39,MP,36100.0,ABSA,1,1,Debit order,Broker
X01819,M,54,FS,20500.0,Standard,1,1,Debit order,Internal
X01820,F,37,FS,8900.0,Capitec,1,0,Debit order,Internal
X01821,M,47,WC,3100.0,ABSA,1,1,Stop order,Broker
X01822,M,65,LP,8000.0,Capitec,1,1,Debit order,Broker
X01823,F,42,WC,15600.0,Capitec,2,1,Debit order,Broker
X01824,Female,34,MP,22100.0,Other,1,1,Debit order,Broker
X01825,M,39,WC,76800.0,Other,1,3,Debit order,Broker
X01826,F,31,GP,11600.0,Capitec,4,0,Debit order,Internal
X01827,M,51,WC,38400.0,Capitec,2,1,Debit order,Broker
X01828,M,34,KZN,4200.0,Capitec,5,0,Debit order,Broker
X01829,M,48,WC,19700.0,FNB,1,1,Stop order,Broker
X01830,M,51,KZN,44600.0,ABSA,1,1,Debit order,Broker
X01831,F,31,WC,19500.0,Capitec,1,0,Debit order,Broker
X01832,M,42,NW,6100.0,Standard,1,1,Debit order,Broker
X01833,Male,40,MP,4700.0,ABSA,7,0,Debit order,Broker
X01834,M,40,GP,,FNB,3,0,Debit order,Broker
X01835,F,49,LP,19800.0,Standard,1,2,Debit order,Broker
X01836,M,58,GP,24100.0,Capitec,2,2,Debit order,Digital
X01837,M,48,GP,25300.0,ABSA,1,0,Debit order,Broker
X01838,F,48,EC,11400.0,Capitec,2,0,Debit order,Broker
X01839,M,45,LP,45700.0,Standard,2,0,Stop order,Broker
X01840,M,47,KZN,7700.0,Capitec,4,0,Debit order,Broker
X01841,M,49,KZN,15300.0,Capitec,4,2,Debit order,Broker
X01842,F,28,GP,11900.0,Capitec,1,0,Debit order,Digital
X01843,M,50,KZN,3400.0,Capitec,2,0,Debit order,Internal
X01844,M,51,WC,50400.0,FNB,1,4,Stop order,Broker
X01845,Female,48,GP,3300.0,Capitec,4,0,Debit order,Digital
X01846,F,39,LP,11000.0,Capitec,10,1,Debit order,Broker
X01847,M,52,FS,95300.0,FNB,2,0,Debit order,Broker
X01848,F,53,KZN,24400.0,Nedbank,3,3,Debit order,Broker
X01849,M,40,EC,19600.0,FNB,1,1,Debit order,Digital
X01850,M,55,WC,28400.0,Standard,5,1,Debit order,Broker
X01851,F,51,WC,18300.0,Nedbank,4,0,Stop order,Internal
X01852,F,43,WC,4000.0,Capitec,1,0,Debit order,Broker
X01853,F,42,GP,5700.0,Standard,2,1,Debit order,Internal
X01854,M,41,EC,10500.0,Capitec,6,1,Debit order,Internal
X01855,F,39,KZN,9300.0,Capitec,1,1,Debit order,Internal
X01856,M,55,MP,9700.0,Capitec,3,0,Debit order,Broker
X01857,F,53,KZN,7500.0,Capitec,1,1,Debit order,Digital
X01858,M,57,GP,24500.0,ABSA,1,1,Debit order,Broker
X01859,M,44,GP,12000.0,Capitec,1,1,Debit order,Broker
X01860,M,51,WC,11100.0,Standard,3,0,Debit order,Broker
X01861,M,52,GP,52400.0,ABSA,6,0,Debit order,Broker
X01862,F,55,GP,9500.0,Capitec,1,0,Debit order,Internal
X01863,F,53,KZN,73800.0,Standard,6,0,Debit order,Broker
X01864,M,50,WC,8600.0,ABSA,2,0,Stop order,Broker
X01865,F,43,WC,3100.0,FNB,1,0,Debit order,Internal
X01866,Male,45,EC,10400.0,Capitec,1,1,Debit order,Broker
X01867,M,40,EC,17100.0,Capitec,2,0,Debit order,Broker
X01868,F,42,EC,6500.0,FNB,3,1,Debit order,Internal
X01869,F,29,GP,33700.0,ABSA,1,0,Stop order,Broker
X01870,F,61,KZN,15200.0,Nedbank,2,2,Stop order,Internal
X01871,F,41,GP,16500.0,Nedbank,1,0,Stop order,Broker
X01872,M,40,EC,55000.0,FNB,1,1,Debit order,Broker
X01873,F,41,MP,,Capitec,1,0,Debit order,Broker
X01874,M,40,GP,4000.0,Capitec,1,0,Debit order,Broker
X01875,F,35,KZN,12500.0,Capitec,5,2,Debit order,Internal
X01876,M,43,WC,8600.0,Capitec,3,1,Debit order,Broker
X01877,F,41,EC,56400.0,ABSA,10,0,Stop order,Broker
X01878,F,44,LP,21500.0,ABSA,1,4,Debit order,Broker
X01879,M,41,MP,5400.0,Nedbank,2,1,Debit order,Broker
X01880,M,52,KZN,42600.0,FNB,2,1,Debit order,Broker
X01881,M,46,LP,5300.0,Capitec,1,0,Debit order,Broker
X01882,M,55,GP,10300.0,Standard,4,1,Debit order,Internal
X01883,M,38,WC,88300.0,Nedbank,4,1,Debit order,Broker
X01884,M,42,KZN,9600.0,Capitec,1,2,Debit order,Broker
X01885,M,40,GP,21800.0,Capitec,1,0,Debit order,Internal
X01886,M,47,LP,19400.0,Standard,1,0,Debit order,Broker
X01887,M,39,KZN,,,4,2,,Internal
X01888,F,40,GP,3000.0,Standard,1,0,Debit order,Internal
X01889,F,53,GP,53100.0,Standard,10,1,Debit order,Broker
X01890,F,44,NW,,ABSA,3,3,Debit order,Broker
X01891,M,47,FS,29200.0,ABSA,1,0,Debit order,Broker
X01892,F,49,WC,5100.0,Standard,1,1,Debit order,Internal
X01893,F,37,NW,19200.0,ABSA,1,1,Stop order,Internal
X01894,Male,47,LP,4900.0,ABSA,3,1,Stop order,Broker
X01895,M,59,WC,42800.0,FNB,3,0,Debit order,Broker
X01896,M,54,NW,19300.0,Standard,1,3,Stop order,Internal
X01897,M,50,KZN,,Standard,1,0,Debit order,Broker
X01898,F,52,KZN,28400.0,ABSA,3,0,Debit order,Broker
X01899,M,44,GP,35900.0,ABSA,1,1,Debit order,Digital
X01900,M,39,WC,8500.0,FNB,2,1,Debit order,Brooker
X01901,F,53,WC,11300.0,Capitec,3,0,Debit order,Broker
X01902,M,37,EC,16100.0,Capitec,2,1,Debit order,Internal
X01903,M,40,EC,16200.0,Capitec,1,2,Debit order,Internal
X01904,M,55,GP,13800.0,Capitec,1,0,Debit order,Digital
X01905,M,47,MP,4700.0,Capitec,2,0,Debit order,Internal
X01906,Male,47,MP,32500.0,FNB,1,1,Debit order,Broker
X01907,M,56,EC,20400.0,ABSA,6,1,Debit order,Internal
X01908,F,40,GP,8600.0,Capitec,3,1,Debit order,Broker
X01909,F,36,WC,4300.0,ABSA,1,0,Debit order,Broker
X01910,M,48,KZN,89100.0,ABSA,2,0,Debit order,Broker
X01911,M,38,KZN,56100.0,Standard,3,1,Stop order,Broker
X01912,F,41,FS,10200.0,Capitec,9,0,Debit order,Broker
X01913,F,47,NC,5200.0,Nedbank,1,3,Debit order,Broker
X01914,F,47,WC,8500.0,Capitec,1,0,Debit order,Broker
X01915,M,44,WC,18600.0,FNB,5,0,Debit order,Broker
X01916,Female,45,LP,33100.0,FNB,1,0,Debit order,Broker
X01917,M,42,GP,18400.0,Capitec,2,1,Debit order,Digital
X01918,M,57,MP,59700.0,FNB,3,1,Stop order,Internal
X01919,F,36,WC,11600.0,Nedbank,2,0,Debit order,Internal
X01920,M,39,KZN,13800.0,Standard,2,1,Debit order,Broker
X01921,M,44,MP,10500.0,Capitec,7,0,Debit order,Broker
X01922,M,49,KZN,11900.0,Capitec,1,2,Debit order,Internal
X01923,F,41,KZN,6700.0,Capitec,4,1,Debit order,Broker
X01924,F,38,KZN,4300.0,,4,1,,Internal
X01925,F,38,GP,19700.0,Capitec,2,1,Debit order,Broker
X01926,F,57,KZN,51200.0,Standard,2,2,Debit order,Broker
X01927,F,56,WC,3400.0,Capitec,2,1,Debit order,Internal
X01928,M,54,GP,12000.0,ABSA,3,0,Debit order,Internal
X01929,F,46,LP,6600.0,ABSA,4,0,Debit order,Broker
X01930,F,46,KZN,19100.0,Nedbank,1,0,Debit order,Broker
